person_age,monthly_salary,person_income,loan_amnt,loan_tenure_months,loan_category,bank_roi,cibil_score,monthly_emi,emi_to_salary_ratio,savings_to_expense_ratio,night_transaction_ratio,cb_person_default_on_file,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_percent_income,cb_person_default_on_file_yn,cb_person_cred_hist_length,loan_status
47,24142.83,289713.96,136005.95,24,Auto,10.11,819,6282.9,0.260239,0.188238,0.04586,0,OWN,10.5,VENTURE,A,10.11,0.469449,N,31.33,0
26,72837.81,874053.72,1503632.37,48,Personal,12.18,688,39731.44,0.545478,0.196826,0.199408,0,OWN,8.0,PERSONAL,C,12.18,1.0,N,11.19,1
43,64015.8,768189.6,867943.27,48,Auto,12.09,701,22894.72,0.357642,0.137476,0.091465,0,MORTGAGE,13.75,VENTURE,C,12.09,1.0,N,23.95,0
41,54824.84,657898.08,977148.7,24,Personal,11.35,711,45700.45,0.833572,0.145105,0.108966,0,MORTGAGE,2.93,PERSONAL,C,11.35,1.0,N,24.03,1
52,51988.61,623863.32,488073.09,24,Business,13.51,547,23321.18,0.448582,0.266597,0.054679,0,RENT,7.05,VENTURE,F,13.51,0.78234,N,34.39,1
60,59219.25,710631.0,933315.55,48,Personal,12.82,520,24953.81,0.42138,0.122728,0.144162,0,RENT,8.53,PERSONAL,F,12.82,1.0,N,41.61,0
47,62276.74,747320.88,1098419.71,48,Business,14.8,758,30458.16,0.489078,0.156522,0.067203,0,MORTGAGE,7.58,VENTURE,B,14.8,1.0,N,28.62,0
37,100827.78,1209933.36,703589.05,12,Home,9.84,608,61804.61,0.612972,0.052373,0.118299,0,OWN,3.53,HOMEIMPROVEMENT,E,9.84,0.581511,N,18.37,0
37,68590.46,823085.52,1339932.28,48,Personal,11.46,663,34934.2,0.509316,0.300461,0.090297,0,OWN,7.39,PERSONAL,D,11.46,1.0,N,20.34,0
37,46317.45,555809.4,535490.87,36,Education,15.65,680,18734.38,0.404478,0.122809,0.070791,0,OWN,5.89,EDUCATION,C,15.65,0.963443,N,18.66,0
53,31133.73,373604.76,213227.59,24,Personal,14.27,691,10265.26,0.329715,0.328116,0.109603,0,OWN,5.53,PERSONAL,C,14.27,0.57073,N,33.05,0
33,38813.93,465767.16,340390.91,24,Auto,9.91,563,15693.63,0.40433,0.152546,0.122249,1,OWN,1.25,VENTURE,E,9.91,0.730818,Y,14.19,1
27,60276.62,723319.44,508656.44,24,Home,12.08,565,23963.18,0.397553,0.24868,0.058889,1,RENT,3.55,HOMEIMPROVEMENT,E,12.08,0.703225,Y,9.47,0
34,33737.24,404846.88,264043.32,48,Education,14.54,660,7286.86,0.215989,0.120808,0.011959,0,MORTGAGE,3.0,EDUCATION,D,14.54,0.652205,N,16.18,0
21,90901.0,1090812.0,542536.24,36,Personal,12.8,663,18228.31,0.200529,0.429525,0.112642,0,OTHER,3.0,PERSONAL,D,12.8,0.497369,N,3.72,0
25,66704.86,800458.32,1141842.78,24,Personal,12.79,758,54170.98,0.812099,0.130703,0.347724,0,RENT,3.81,PERSONAL,B,12.79,1.0,N,7.91,1
24,102346.2,1228154.4,1338466.51,36,Business,11.4,669,44075.52,0.430651,0.472383,0.128987,0,MORTGAGE,5.34,VENTURE,D,11.4,1.0,N,6.83,0
51,35126.41,421516.92,802898.49,36,Personal,14.53,746,27647.24,0.787078,0.079868,0.145194,1,OWN,2.25,PERSONAL,B,14.53,1.0,Y,32.23,1
49,31299.56,375594.72,615079.76,36,Auto,12.15,647,20473.31,0.654108,0.139501,0.111804,1,MORTGAGE,10.5,VENTURE,D,12.15,1.0,Y,30.84,1
48,101888.5,1222662.0,1723514.89,60,Education,8.5,807,35360.55,0.347051,0.10864,0.031401,0,RENT,11.45,EDUCATION,A,8.5,1.0,N,28.23,1
39,55713.2,668558.4,979406.36,36,Personal,12.22,778,32635.37,0.585775,0.124866,0.141443,0,RENT,8.03,PERSONAL,B,12.22,1.0,N,20.77,1
49,45637.71,547652.52,812793.69,48,Personal,12.33,697,21535.35,0.471876,0.150712,0.082943,0,MORTGAGE,3.06,PERSONAL,C,12.33,1.0,N,31.0,1
27,78369.99,940439.88,800451.67,36,Personal,12.0,541,26584.7,0.33922,0.083193,0.18853,0,MORTGAGE,9.0,PERSONAL,F,12.0,0.851146,N,9.63,1
57,76639.63,919675.56,356564.03,36,Business,12.25,580,11885.0,0.155076,0.281198,0.062969,1,OWN,2.57,VENTURE,E,12.25,0.387706,Y,38.48,0
41,24258.97,291107.64,165798.95,36,Business,9.63,729,5321.27,0.219352,0.093278,0.027186,0,RENT,10.33,VENTURE,C,9.63,0.569545,N,21.88,0
58,118277.29,1419327.48,971928.67,24,Business,16.52,738,47830.4,0.404392,0.372945,0.191061,0,OWN,3.31,VENTURE,C,16.52,0.684781,N,41.12,0
27,40285.86,483430.32,648726.16,60,Home,9.88,533,13745.35,0.341195,0.211199,0.068195,0,RENT,0.77,HOMEIMPROVEMENT,F,9.88,1.0,N,10.39,0
40,142915.79,1714989.48,1482993.49,24,Home,13.07,729,70553.84,0.493674,0.254201,0.08311,0,MORTGAGE,2.6,HOMEIMPROVEMENT,C,13.07,0.864725,N,22.21,0
48,23152.8,277833.6,546185.75,36,Business,11.86,737,18104.78,0.781969,0.215258,0.185143,0,MORTGAGE,5.62,VENTURE,C,11.86,1.0,N,30.03,0
40,62345.04,748140.48,764704.74,36,Business,10.09,900,24708.99,0.396326,0.167383,0.105287,1,MORTGAGE,3.89,VENTURE,A,10.09,1.0,Y,22.48,0
38,46102.72,553232.64,614775.45,36,Personal,12.63,692,20606.01,0.446959,0.106563,0.013811,0,RENT,13.64,PERSONAL,C,12.63,1.0,N,19.19,0
27,15754.15,189049.8,220568.91,24,Personal,14.21,762,10612.11,0.673607,0.311384,0.133686,0,MORTGAGE,2.12,PERSONAL,B,14.21,1.0,N,8.42,0
36,76490.73,917888.76,543935.94,36,Home,9.05,543,17309.41,0.226294,0.272651,0.059021,0,RENT,4.22,HOMEIMPROVEMENT,F,9.05,0.592595,N,16.76,1
30,16246.58,194958.96,399055.61,9,Education,12.98,658,46771.86,2.878874,0.118127,0.178963,0,OWN,10.16,EDUCATION,D,12.98,1.0,N,13.37,1
33,43260.7,519128.4,547152.68,48,Home,9.4,624,13719.09,0.317126,0.23216,0.188643,0,RENT,12.29,HOMEIMPROVEMENT,D,9.4,1.0,N,14.01,0
48,99963.99,1199567.88,515326.49,48,Personal,10.34,772,13153.24,0.13158,0.195564,0.178073,0,MORTGAGE,5.18,PERSONAL,B,10.34,0.429593,N,29.34,0
46,37495.58,449946.96,183542.68,48,Education,11.46,716,4785.04,0.127616,0.269977,0.076838,0,MORTGAGE,5.47,EDUCATION,C,11.46,0.407921,N,29.03,0
45,29964.23,359570.76,346385.77,9,Personal,15.01,617,40935.02,1.36613,0.128335,0.124517,0,MORTGAGE,4.82,PERSONAL,E,15.01,0.963331,N,25.5,1
35,83300.84,999610.08,1976138.14,60,Personal,16.23,607,48300.99,0.579838,0.244468,0.172483,0,MORTGAGE,4.23,PERSONAL,E,16.23,1.0,N,14.72,0
59,44368.68,532424.16,653351.63,12,Auto,8.77,748,57067.51,1.286212,0.092805,0.12782,0,RENT,3.54,VENTURE,B,8.77,1.0,N,43.39,1
24,40415.32,484983.84,920428.77,24,Education,9.67,825,42331.06,1.047401,0.180515,0.15471,0,OWN,5.29,EDUCATION,A,9.67,1.0,N,2.63,0
34,110746.1,1328953.2,703411.69,36,Home,9.26,832,22453.27,0.202745,0.165927,0.091314,0,OWN,1.94,HOMEIMPROVEMENT,A,9.26,0.529298,N,15.95,0
25,25581.71,306980.52,260190.8,60,Business,11.87,630,5770.23,0.225561,0.149274,0.056057,0,OWN,3.0,VENTURE,D,11.87,0.847581,N,6.77,0
34,39114.0,469368.0,527313.24,48,Education,11.2,691,13680.2,0.349752,0.085904,0.133412,0,MORTGAGE,6.45,EDUCATION,C,11.2,1.0,N,16.4,1
59,86670.44,1040045.28,958074.75,24,Personal,16.53,784,47151.31,0.54403,0.209235,0.181041,0,OWN,3.27,PERSONAL,B,16.53,0.921186,N,41.8,1
35,24608.12,295297.44,205080.42,36,Personal,16.57,582,7267.99,0.295349,0.149529,0.062641,0,RENT,4.05,PERSONAL,E,16.57,0.694488,N,18.91,0
57,149523.42,1794281.04,2130759.27,12,Personal,17.35,785,194688.88,1.302063,0.153632,0.218554,0,RENT,4.02,PERSONAL,B,17.35,1.0,N,40.57,0
40,45246.99,542963.88,1023346.84,36,Home,12.14,612,34059.62,0.752749,0.217814,0.151601,0,OWN,5.95,HOMEIMPROVEMENT,E,12.14,1.0,N,23.96,0
48,87091.66,1045099.92,1304004.16,12,Auto,11.16,610,115346.05,1.324421,0.05,0.17432,0,RENT,13.24,VENTURE,E,11.16,1.0,N,29.74,1
39,86982.4,1043788.8,726156.46,12,Auto,9.13,600,63548.63,0.730592,0.061546,0.182338,1,RENT,8.66,VENTURE,E,9.13,0.695693,Y,21.61,1
31,47034.06,564408.72,925210.59,60,Home,8.5,701,18982.11,0.403582,0.1222,0.067905,0,OWN,2.27,HOMEIMPROVEMENT,C,8.5,1.0,N,13.03,0
51,38661.24,463934.88,456617.89,36,Personal,14.28,668,15667.51,0.405251,0.094025,0.07567,0,MORTGAGE,5.38,PERSONAL,D,14.28,0.984228,N,32.97,0
59,50222.64,602671.68,428980.74,12,Personal,12.68,727,38250.1,0.761611,0.111051,0.146568,0,RENT,3.73,PERSONAL,C,12.68,0.711798,N,39.79,1
31,79032.19,948386.28,836108.62,24,Home,13.67,694,40015.19,0.506315,0.252822,0.118424,0,RENT,3.12,HOMEIMPROVEMENT,C,13.67,0.881612,N,13.34,0
52,28513.85,342166.2,437612.49,48,Personal,12.1,745,11545.56,0.404911,0.126452,0.031323,0,OTHER,6.96,PERSONAL,B,12.1,1.0,N,34.68,0
31,25035.37,300424.44,291505.01,24,Personal,15.05,702,14141.34,0.564855,0.285501,0.167801,0,MORTGAGE,3.89,PERSONAL,C,15.05,0.970311,N,12.76,1
49,125557.82,1506693.84,2857279.88,48,Business,14.75,606,79165.51,0.63051,0.257463,0.119367,0,MORTGAGE,5.45,VENTURE,E,14.75,1.0,N,30.37,1
52,33159.58,397914.96,785117.33,9,Home,8.5,464,90353.92,2.724821,0.233556,0.206283,0,MORTGAGE,1.23,HOMEIMPROVEMENT,G,8.5,1.0,N,33.85,1
38,63732.53,764790.36,346906.31,24,Auto,11.82,629,16300.68,0.255767,0.232489,0.229032,0,RENT,4.85,VENTURE,D,11.82,0.453597,N,22.14,0
50,45646.28,547755.36,962866.15,36,Personal,12.27,780,32105.07,0.703345,0.189112,0.102801,1,MORTGAGE,6.31,PERSONAL,B,12.27,1.0,Y,30.37,0
31,46876.92,562523.04,662873.47,24,Business,10.28,660,30674.88,0.654371,0.06941,0.17519,0,MORTGAGE,4.57,VENTURE,D,10.28,1.0,N,13.31,0
24,121568.58,1458822.96,1283164.4,48,Education,14.61,816,35459.94,0.291687,0.397572,0.133999,0,MORTGAGE,6.0,EDUCATION,A,14.61,0.879589,N,5.29,0
24,48966.83,587601.96,965398.78,48,Home,11.32,695,25099.74,0.512586,0.233318,0.181725,0,RENT,2.74,HOMEIMPROVEMENT,C,11.32,1.0,N,5.81,0
38,41602.03,499224.36,777153.22,9,Personal,16.16,752,92268.87,2.217893,0.091665,0.125067,0,RENT,4.72,PERSONAL,B,16.16,1.0,N,19.18,1
57,43834.24,526010.88,699406.32,24,Education,11.39,772,32723.45,0.746527,0.161726,0.153705,1,OWN,4.38,EDUCATION,B,11.39,1.0,Y,40.95,1
26,38098.3,457179.6,528887.6,60,Home,10.85,662,11458.54,0.300763,0.138125,0.07486,1,OWN,1.71,HOMEIMPROVEMENT,D,10.85,1.0,Y,7.85,1
39,34473.48,413681.76,484600.19,36,Education,11.55,753,15991.49,0.463878,0.105204,0.039302,0,MORTGAGE,6.59,EDUCATION,B,11.55,1.0,N,20.05,1
49,38190.11,458281.32,285399.35,24,Home,10.65,668,13255.17,0.347084,0.2725,0.00038,0,MORTGAGE,2.96,HOMEIMPROVEMENT,D,10.65,0.62276,N,32.08,0
29,139794.12,1677529.44,1918442.18,36,Business,14.61,702,66137.58,0.473107,0.275414,0.110531,0,MORTGAGE,2.1,VENTURE,C,14.61,1.0,N,12.89,0
49,78975.53,947706.36,1113682.82,12,Auto,11.7,802,98795.72,1.250966,0.05,0.237917,0,OWN,2.5,VENTURE,A,11.7,1.0,N,30.55,0
33,41893.34,502720.08,657943.19,60,Personal,9.73,637,13891.87,0.331601,0.190491,0.013986,0,MORTGAGE,7.84,PERSONAL,D,9.73,1.0,N,18.41,0
53,92873.48,1114481.76,1447888.32,48,Education,14.41,556,39860.49,0.429191,0.171936,0.091078,0,RENT,14.19,EDUCATION,F,14.41,1.0,N,36.84,0
44,19884.26,238611.12,153595.79,24,Personal,10.89,635,7150.8,0.359621,0.106479,0.059019,0,MORTGAGE,1.12,PERSONAL,D,10.89,0.643708,N,27.76,1
42,117642.66,1411711.92,1812637.68,24,Home,9.71,585,83399.29,0.70892,0.201611,0.16032,0,MORTGAGE,6.27,HOMEIMPROVEMENT,E,9.71,1.0,N,24.66,0
28,112094.04,1345128.48,2776135.21,48,Home,10.16,524,70622.08,0.630025,0.238496,0.180572,0,RENT,7.86,HOMEIMPROVEMENT,F,10.16,1.0,N,10.88,1
39,197165.83,2365989.96,4209422.65,36,Home,8.5,842,132881.11,0.673956,0.262181,0.209395,0,RENT,6.13,HOMEIMPROVEMENT,A,8.5,1.0,N,24.09,1
55,94554.42,1134653.04,1471963.45,36,Auto,10.93,722,48143.6,0.509163,0.154422,0.071946,0,MORTGAGE,7.22,VENTURE,C,10.93,1.0,N,36.36,0
21,66992.82,803913.84,1023104.82,12,Personal,11.38,648,90606.91,1.352487,0.284634,0.267282,0,MORTGAGE,2.86,PERSONAL,D,11.38,1.0,N,4.08,0
51,111824.31,1341891.72,1795137.37,36,Personal,13.28,721,60726.72,0.543055,0.250058,0.097518,0,OTHER,1.16,PERSONAL,C,13.28,1.0,N,34.02,1
40,35401.67,424820.04,926131.77,60,Home,12.26,729,20723.57,0.585384,0.267065,0.183685,0,OWN,1.63,HOMEIMPROVEMENT,C,12.26,1.0,N,23.42,0
49,40649.84,487798.08,888357.51,24,Personal,9.75,631,40891.46,1.005944,0.180065,0.166587,0,MORTGAGE,4.35,PERSONAL,D,9.75,1.0,N,30.41,1
47,49585.47,595025.64,390428.4,48,Personal,11.34,594,10155.64,0.204811,0.148454,0.039032,0,MORTGAGE,2.51,PERSONAL,E,11.34,0.656154,N,30.36,0
38,117163.88,1405966.56,1079489.76,9,Auto,10.75,583,125379.42,1.07012,0.266664,0.24604,0,RENT,6.16,VENTURE,E,10.75,0.767792,N,18.63,0
33,30837.08,370044.96,295263.27,48,Auto,15.04,545,8222.69,0.266649,0.158411,0.011446,1,OWN,10.28,VENTURE,F,15.04,0.797912,Y,13.39,0
46,28933.72,347204.64,235388.68,36,Business,12.0,531,7818.5,0.270221,0.314748,0.138848,0,RENT,9.77,VENTURE,F,12.0,0.677954,N,28.25,1
26,59392.48,712709.76,1227534.67,12,Auto,8.5,864,107065.31,1.802675,0.203382,0.175054,0,MORTGAGE,8.0,VENTURE,A,8.5,1.0,N,8.32,1
44,79262.33,951147.96,488610.62,60,Home,10.41,618,10480.75,0.132229,0.293295,0.200443,0,RENT,7.19,HOMEIMPROVEMENT,E,10.41,0.513706,N,25.32,0
24,33797.82,405573.84,533840.63,60,Personal,13.97,663,12412.83,0.367267,0.210538,0.192983,0,MORTGAGE,5.59,PERSONAL,D,13.97,1.0,N,5.28,0
46,77053.15,924637.8,1151880.83,36,Personal,10.86,738,37634.32,0.48842,0.179948,0.110518,0,MORTGAGE,4.33,PERSONAL,C,10.86,1.0,N,27.77,0
46,117129.99,1405559.88,1170170.96,36,Home,8.5,650,36939.42,0.315371,0.297131,0.135428,0,RENT,3.01,HOMEIMPROVEMENT,D,8.5,0.83253,N,30.72,0
24,105902.8,1270833.6,2654723.4,36,Home,9.72,687,85310.4,0.805554,0.158942,0.183371,0,OWN,4.22,HOMEIMPROVEMENT,C,9.72,1.0,N,5.85,1
51,63702.28,764427.36,432952.32,9,Home,10.78,571,50291.79,0.789482,0.22805,0.141779,1,OTHER,3.27,HOMEIMPROVEMENT,E,10.78,0.566375,Y,33.87,1
37,48807.6,585691.2,431779.62,36,Home,9.38,686,13807.19,0.28289,0.291084,0.027885,0,MORTGAGE,7.76,HOMEIMPROVEMENT,C,9.38,0.737214,N,19.32,0
52,146001.79,1752021.48,1843897.04,60,Personal,14.56,705,43442.3,0.297546,0.279935,0.069003,0,RENT,0.58,PERSONAL,C,14.56,1.0,N,33.81,0
22,52012.66,624151.92,1007281.6,36,Home,9.86,542,32434.68,0.623592,0.05,0.218353,1,RENT,1.31,HOMEIMPROVEMENT,F,9.86,1.0,Y,4.08,1
28,90600.3,1087203.6,1774264.27,60,Personal,14.37,652,41624.58,0.459431,0.144032,0.108681,0,OWN,3.92,PERSONAL,D,14.37,1.0,N,11.92,0
40,166869.76,2002437.12,3175300.97,60,Home,8.9,663,65765.12,0.39411,0.187944,0.080498,0,RENT,13.54,HOMEIMPROVEMENT,D,8.9,1.0,N,24.55,0
28,85064.14,1020769.68,2024448.63,24,Home,12.39,730,95671.16,1.124694,0.10634,0.254848,0,MORTGAGE,10.0,HOMEIMPROVEMENT,C,12.39,1.0,N,9.35,1
34,28331.95,339983.4,694059.22,48,Auto,9.24,598,17351.39,0.612432,0.146754,0.192609,0,MORTGAGE,8.21,VENTURE,E,9.24,1.0,N,16.73,0
47,24503.87,294046.44,256270.05,36,Auto,12.27,585,8545.48,0.34874,0.193517,0.073762,0,RENT,9.98,VENTURE,E,12.27,0.871529,N,28.31,0
26,43106.21,517274.52,679443.26,60,Auto,10.96,861,14758.61,0.342378,0.277516,0.082765,0,RENT,8.0,VENTURE,A,10.96,1.0,N,9.99,0
48,78881.3,946575.6,503196.71,24,Education,8.5,789,22873.15,0.289969,0.304145,0.073878,0,RENT,1.54,EDUCATION,B,8.5,0.531597,N,31.48,0
25,67297.04,807564.48,1016393.01,12,Personal,13.5,854,91020.71,1.352522,0.05,0.170612,0,RENT,2.09,PERSONAL,A,13.5,1.0,N,9.85,1
28,193735.53,2324826.36,3141073.34,12,Business,13.87,773,281828.64,1.454708,0.070782,0.171279,0,OWN,1.34,VENTURE,B,13.87,1.0,N,9.37,1
44,66905.32,802863.84,564538.16,36,Home,9.93,675,18198.11,0.271998,0.210782,0.080943,0,MORTGAGE,5.64,HOMEIMPROVEMENT,C,9.93,0.703156,N,27.87,0
52,42342.02,508104.24,650154.14,48,Auto,12.83,796,17385.87,0.410606,0.411463,0.197894,0,OWN,4.64,VENTURE,B,12.83,1.0,N,36.37,0
27,26107.94,313295.28,229748.18,36,Personal,14.15,670,7868.84,0.301396,0.462103,0.095075,0,MORTGAGE,9.0,PERSONAL,C,14.15,0.733328,N,9.83,1
32,104638.04,1255656.48,1424352.35,60,Personal,12.02,663,31696.32,0.302914,0.22586,0.128981,0,MORTGAGE,14.0,PERSONAL,D,12.02,1.0,N,12.54,0
58,51347.08,616164.96,449978.48,48,Business,12.17,765,11887.86,0.23152,0.194792,0.029663,0,OTHER,2.77,VENTURE,B,12.17,0.730289,N,42.63,0
60,20875.18,250502.16,111024.43,60,Personal,14.71,715,2624.59,0.125728,0.211711,0.025658,0,MORTGAGE,4.54,PERSONAL,C,14.71,0.443207,N,42.02,0
44,52227.08,626724.96,833464.3,12,Home,8.96,724,72873.58,1.395322,0.062059,0.211736,0,RENT,2.02,HOMEIMPROVEMENT,C,8.96,1.0,N,24.34,1
38,28354.96,340259.52,506379.5,12,Personal,16.85,792,46147.79,1.627504,0.304954,0.274424,0,RENT,1.65,PERSONAL,B,16.85,1.0,N,18.89,1
34,39919.39,479032.68,601961.72,60,Personal,11.5,653,13237.41,0.331604,0.190299,0.040792,0,OWN,2.87,PERSONAL,D,11.5,1.0,N,15.29,0
45,51725.97,620711.64,725006.49,24,Business,15.65,611,35376.1,0.683914,0.05,0.119521,0,OWN,3.45,VENTURE,E,15.65,1.0,N,25.32,1
44,29938.28,359259.36,680999.16,9,Auto,10.29,595,78949.11,2.637062,0.05,0.111853,0,OWN,1.09,VENTURE,E,10.29,1.0,N,26.53,1
32,38461.98,461543.76,517863.32,24,Auto,9.49,699,23775.88,0.618166,0.216993,0.120655,1,OWN,1.07,VENTURE,C,9.49,1.0,Y,15.26,1
21,32975.76,395709.12,310483.34,12,Personal,13.94,673,27868.07,0.845108,0.31053,0.215793,0,RENT,2.31,PERSONAL,C,13.94,0.784625,N,3.84,1
27,33510.91,402130.92,473150.99,48,Personal,11.77,762,12406.74,0.37023,0.21293,0.072206,0,OWN,2.36,PERSONAL,B,11.77,1.0,N,7.89,0
59,28146.76,337761.12,389655.39,60,Auto,8.5,715,7994.38,0.284025,0.161422,0.092919,0,RENT,7.64,VENTURE,C,8.5,1.0,N,39.15,0
37,38574.29,462891.48,904492.58,48,Personal,14.27,714,24840.93,0.643976,0.05,0.197849,0,RENT,9.22,PERSONAL,C,14.27,1.0,N,17.35,0
40,30127.12,361525.44,341508.42,12,Personal,13.55,561,30591.23,1.015405,0.241292,0.254427,0,OWN,2.15,PERSONAL,E,13.55,0.944632,N,23.84,1
39,73273.22,879278.64,862403.61,48,Home,8.5,775,21256.79,0.290103,0.246136,0.12179,0,OWN,7.83,HOMEIMPROVEMENT,B,8.5,0.980808,N,20.8,0
52,58132.49,697589.88,776763.85,9,Personal,10.29,639,90050.89,1.549063,0.135962,0.299098,0,RENT,3.47,PERSONAL,D,10.29,1.0,N,33.33,1
23,105538.29,1266459.48,2147329.99,24,Business,12.48,767,101568.11,0.962382,0.157542,0.168104,0,RENT,1.32,VENTURE,B,12.48,1.0,N,5.48,1
24,159854.94,1918259.28,2925076.65,12,Home,9.52,700,256514.91,1.604673,0.152317,0.201776,1,MORTGAGE,6.0,HOMEIMPROVEMENT,C,9.52,1.0,Y,6.26,0
32,77373.14,928477.68,1739919.43,48,Personal,14.46,678,47946.03,0.619673,0.228041,0.294408,1,MORTGAGE,5.43,PERSONAL,C,14.46,1.0,Y,13.32,1
40,67491.18,809894.16,1068754.12,24,Home,11.27,725,49948.0,0.740067,0.090053,0.127499,0,RENT,1.14,HOMEIMPROVEMENT,C,11.27,1.0,N,21.17,0
47,80354.42,964253.04,1725937.73,60,Home,9.6,725,36329.05,0.45211,0.306805,0.082853,0,OTHER,5.59,HOMEIMPROVEMENT,C,9.6,1.0,N,26.02,0
40,68183.19,818198.28,1000643.29,9,Personal,10.53,727,116116.02,1.703001,0.051918,0.112649,0,MORTGAGE,3.46,PERSONAL,C,10.53,1.0,N,23.04,0
38,53109.95,637319.4,811835.31,36,Education,8.5,612,25627.64,0.482539,0.477825,0.064847,0,RENT,3.6,EDUCATION,E,8.5,1.0,N,21.59,0
58,50635.31,607623.72,1185976.18,60,Home,11.89,629,26316.13,0.519719,0.220957,0.127946,0,RENT,5.38,HOMEIMPROVEMENT,D,11.89,1.0,N,40.43,1
27,27917.19,335006.28,137498.84,24,Personal,10.47,737,6374.62,0.22834,0.135261,0.085923,0,MORTGAGE,3.22,PERSONAL,C,10.47,0.410437,N,10.43,0
43,85250.71,1023008.52,1975985.22,36,Home,9.91,822,63673.43,0.746896,0.16192,0.12216,0,RENT,0.79,HOMEIMPROVEMENT,A,9.91,1.0,N,26.35,0
42,50575.53,606906.36,1222499.8,24,Auto,11.2,633,57092.37,1.128854,0.128503,0.148348,0,RENT,4.37,VENTURE,D,11.2,1.0,N,22.22,1
39,122971.93,1475663.16,2250349.76,12,Personal,10.02,831,197866.08,1.609035,0.05,0.11271,0,OWN,4.18,PERSONAL,A,10.02,1.0,N,19.25,0
53,89239.72,1070876.64,1435998.32,48,Education,11.42,729,37407.65,0.419182,0.194775,0.028904,0,OWN,6.55,EDUCATION,C,11.42,1.0,N,34.35,0
31,35398.65,424783.8,693867.78,12,Personal,14.18,713,62358.7,1.761612,0.05,0.198116,0,RENT,4.15,PERSONAL,C,14.18,1.0,N,14.34,1
59,108881.41,1306576.92,1254656.45,36,Personal,12.43,768,41931.08,0.385108,0.263852,0.102057,0,RENT,5.57,PERSONAL,B,12.43,0.960262,N,39.09,0
34,15000.0,180000.0,340797.4,36,Business,10.35,685,11052.48,0.736832,0.208446,0.11625,1,RENT,2.3,VENTURE,C,10.35,1.0,Y,16.36,1
42,164084.28,1969011.36,3000947.11,9,Personal,13.88,598,353022.66,2.151472,0.065417,0.209774,0,RENT,1.77,PERSONAL,E,13.88,1.0,N,22.91,0
41,23084.87,277018.44,405814.67,48,Personal,11.28,726,10543.39,0.456723,0.087682,0.04777,0,MORTGAGE,0.62,PERSONAL,C,11.28,1.0,N,20.77,1
54,69360.12,832321.44,1088964.28,12,Personal,10.85,702,96166.84,1.386486,0.06671,0.142984,0,RENT,7.33,PERSONAL,C,10.85,1.0,N,37.32,0
38,66599.32,799191.84,908329.62,24,Education,14.79,611,43949.17,0.659904,0.096395,0.211697,0,MORTGAGE,9.42,EDUCATION,E,14.79,1.0,N,21.0,1
32,101136.88,1213642.56,1008422.96,24,Personal,9.27,626,46193.91,0.456746,0.193823,0.023503,0,OWN,4.52,PERSONAL,D,9.27,0.830906,N,13.01,0
21,42310.13,507721.56,679229.4,12,Education,8.75,800,59320.29,1.402035,0.05,0.174502,0,OTHER,3.0,EDUCATION,A,8.75,1.0,N,2.07,1
35,15000.0,180000.0,276480.11,36,Auto,11.94,616,9175.7,0.611714,0.139844,0.161648,0,MORTGAGE,5.91,VENTURE,E,11.94,1.0,N,16.75,1
54,42345.92,508151.04,917583.31,48,Education,10.62,740,23548.27,0.556093,0.159971,0.114161,1,RENT,5.4,EDUCATION,B,10.62,1.0,Y,36.17,1
21,45184.19,542210.28,848411.36,60,Business,13.1,800,19346.3,0.428165,0.274469,0.081732,0,MORTGAGE,3.0,VENTURE,A,13.1,1.0,N,1.78,0
56,15070.35,180844.2,124338.55,9,Education,11.26,773,14471.64,0.960272,0.163631,0.179812,0,MORTGAGE,3.67,EDUCATION,B,11.26,0.687545,N,36.73,0
42,52956.33,635475.96,891170.85,60,Personal,12.24,640,19930.25,0.376353,0.183031,0.033861,0,RENT,3.29,PERSONAL,D,12.24,1.0,N,26.29,0
26,27024.23,324290.76,286746.78,36,Business,14.63,633,9888.33,0.365906,0.276214,0.055172,0,RENT,5.81,VENTURE,D,14.63,0.884227,N,8.4,0
33,76073.18,912878.16,1020644.83,24,Personal,14.01,629,49008.45,0.644228,0.17203,0.121231,0,OWN,1.51,PERSONAL,D,14.01,1.0,N,15.22,0
43,44460.31,533523.72,982091.39,36,Education,10.53,781,31934.43,0.718268,0.297108,0.197387,0,MORTGAGE,9.44,EDUCATION,B,10.53,1.0,N,22.69,1
33,167151.68,2005820.16,2246109.46,24,Home,9.88,809,103518.96,0.619312,0.25112,0.180463,0,MORTGAGE,9.68,HOMEIMPROVEMENT,A,9.88,1.0,N,16.13,1
25,44191.72,530300.64,773228.64,24,Personal,13.07,747,36786.15,0.832422,0.05,0.198732,0,MORTGAGE,1.78,PERSONAL,B,13.07,1.0,N,10.83,1
47,66718.31,800619.72,892792.98,60,Auto,10.98,781,19403.6,0.290829,0.212621,0.048591,0,RENT,4.38,VENTURE,B,10.98,1.0,N,28.6,0
47,45349.62,544195.44,783404.8,9,Auto,13.66,677,92074.06,2.030316,0.233784,0.146204,0,RENT,2.06,VENTURE,C,13.66,1.0,N,28.12,0
25,19458.5,233502.0,268818.24,36,Business,14.44,755,9245.0,0.475114,0.12295,0.084579,0,RENT,7.0,VENTURE,B,14.44,1.0,N,7.72,0
